query_id,category,question,candidate_order,chunk_id,source_path,section_title,content,adjudicator,adjudicated_relevance,adjudication_notes
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,7,how-to/general-9,how-to/general.md,OpenAPI Custom URL { #openapi-custom-url },"## OpenAPI Custom URL { #openapi-custom-url }

To customize the OpenAPI URL (or remove it), read the docs for [Tutorial - Metadata and Docs URLs](../tutorial/metadata.md#openapi-url).",carlos,0,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,8,tutorial/body-fields-3,tutorial/body-fields.md,Add extra information { #add-extra-information },"## Add extra information { #add-extra-information }

You can declare extra information in `Field`, `Query`, `Body`, etc. And it will be included in the generated JSON Schema.

You will learn more about adding extra information later in the docs, when learning to declare examples.

/// warning

Extra keys passed to `Field` will also be present in the resulting OpenAPI schema for your application.
As these keys may not necessarily be part of the OpenAPI specification, some OpenAPI tools, for example [the OpenAPI validator](https://validator.swagger.io/), may not work with your generated schema.

///",carlos,1,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,11,how-to/separate-openapi-schemas-0,how-to/separate-openapi-schemas.md,Separate OpenAPI Schemas for Input and Output or Not { #separate-openapi-schemas-for-input-and-output-or-not },"# Separate OpenAPI Schemas for Input and Output or Not { #separate-openapi-schemas-for-input-and-output-or-not }

Since **Pydantic v2** was released, the generated OpenAPI is a bit more exact and **correct** than before. 😎

In fact, in some cases, it will even have **two JSON Schemas** in OpenAPI for the same Pydantic model, for input and output, depending on if they have **default values**.

Let's see how that works and how to change it if you need to do that.",carlos,1,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,13,tutorial/first-steps-12,tutorial/first-steps.md,"API ""schema"" { #api-schema }","#### API ""schema"" { #api-schema }

In this case, [OpenAPI](https://github.com/OAI/OpenAPI-Specification) is a specification that dictates how to define a schema of your API.

This schema definition includes your API paths, the possible parameters they take, etc.",carlos,0,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,15,tutorial/metadata-13,tutorial/metadata.md,OpenAPI URL { #openapi-url },"## OpenAPI URL { #openapi-url }

By default, the OpenAPI schema is served at `/openapi.json`.

But you can configure it with the parameter `openapi_url`.

For example, to set it to be served at `/api/v1/openapi.json`:

{* ../../docs_src/metadata/tutorial002_py310.py hl[3] *}

If you want to disable the OpenAPI schema completely you can set `openapi_url=None`, that will also disable the documentation user interfaces that use it.",carlos,0,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,16,tutorial/schema-extra-example-4,tutorial/schema-extra-example.md,`examples` in JSON Schema - OpenAPI { #examples-in-json-schema-openapi },"## `examples` in JSON Schema - OpenAPI { #examples-in-json-schema-openapi }

When using any of:

* `Path()`
* `Query()`
* `Header()`
* `Cookie()`
* `Body()`
* `Form()`
* `File()`

you can also declare a group of `examples` with additional information that will be added to their **JSON Schemas** inside of **OpenAPI**.",wilson,1,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,18,advanced/behind-a-proxy-20,advanced/behind-a-proxy.md,Additional servers { #additional-servers },"## Additional servers { #additional-servers }

/// warning

This is a more advanced use case. Feel free to skip it.

///

By default, **FastAPI** will create a `server` in the OpenAPI schema with the URL for the `root_path`.

But you can also provide other alternative `servers`, for example if you want *the same* docs UI to interact with both a staging and a production environment.

If you pass a custom list of `servers` and there's a `root_path` (because your API lives behind a proxy), **FastAPI** will insert a ""server"" with this `root_path` at the beginning of the list.

For example:

{* ../../docs_src/behind_a_proxy/tutorial003_py310.py hl[4:7] *}

Will generate an OpenAPI schema like:

```JSON hl_lines=""5-7""
{
    ""openapi"": ""3.1.0"",
    // More stuff here
    ""servers"": [
        {
            ""url"": ""/api/v1""
        },
        {
            ""url"": ""https://stag.example.com"",
            ""description"": ""Staging environment""
        },
        {
            ""url"": ""https://prod.example.com"",
            ""description"": ""Production environment""
        }
    ],
    ""paths"": {
            // More stuff here
    }
}
```

/// tip

Notice the auto-generated server with a `url` value of `/api/v1`, taken from the `root_path`.

///",wilson,1,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,21,tutorial/metadata-0,tutorial/metadata.md,Metadata and Docs URLs { #metadata-and-docs-urls },"# Metadata and Docs URLs { #metadata-and-docs-urls }

You can customize several metadata configurations in your **FastAPI** application.",carlos,0,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,22,tutorial/first-steps-10,tutorial/first-steps.md,OpenAPI { #openapi },"### OpenAPI { #openapi }

**FastAPI** generates a ""schema"" with all your API using the **OpenAPI** standard for defining APIs.",carlos,0,
q30,advanced,How can I customize or extend the generated OpenAPI schema in FastAPI?,24,tutorial/schema-extra-example-1,tutorial/schema-extra-example.md,Extra JSON Schema data in Pydantic models { #extra-json-schema-data-in-pydantic-models },"## Extra JSON Schema data in Pydantic models { #extra-json-schema-data-in-pydantic-models }

You can declare `examples` for a Pydantic model that will be added to the generated JSON Schema.

{* ../../docs_src/schema_extra_example/tutorial001_py310.py hl[13:24] *}

That extra info will be added as-is to the output **JSON Schema** for that model, and it will be used in the API docs.

You can use the attribute `model_config` that takes a `dict` as described in [Pydantic's docs: Configuration](https://pydantic.dev/docs/validation/latest/api/pydantic/config/).

You can set `""json_schema_extra""` with a `dict` containing any additional data you would like to show up in the generated JSON Schema, including `examples`.

/// tip

You could use the same technique to extend the JSON Schema and add your own custom extra info.

For example you could use it to add metadata for a frontend user interface, etc.

///

/// note

OpenAPI 3.1.0 (used since FastAPI 0.99.0) added support for `examples`, which is part of the **JSON Schema** standard.",carlos,1,
